@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.Remove-R1,2,6_transformed_reordered'

@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute 'Life Ladder Numeric' numeric
@attribute 'Life Ladder Category' {'Very Sad',Sad,Neutral,Happy,'Very Happy'}

@data
4.966521,7.916152,0.700643,0.69312,0.054914,0.764237,0.578209,4.966521,Neutral
5.165639,9.36687,0.845293,0.460348,-0.24947,0.962244,0.544606,5.165639,Neutral
3.898707,8.013453,0.605529,0.955596,0.241561,0.890136,0.713434,3.898707,Sad
5.947195,10.886991,0.845222,0.840967,-0.079607,0.798496,0.64274,5.947195,Neutral
3.818069,8.769687,0.638052,0.890443,0.079965,0.805263,0.59056,3.818069,Sad
6.038575,10.48268,0.793318,0.443108,-0.29843,0.958768,0.614258,6.038575,Happy
4.521453,9.282791,0.701822,0.614438,-0.172053,0.810746,0.531928,4.521453,Neutral
7.794378,10.793707,0.970289,0.96319,-0.039151,0.445697,0.751612,7.794378,Happy
5.872055,9.723371,0.855962,0.742653,0.190595,0.933477,0.542543,5.872055,Neutral
6.37836,11.497358,0.924918,0.938042,0.020152,0.445697,0.674223,6.37836,Happy
7.213489,10.858776,0.924831,0.91191,0.004416,0.46383,0.716352,7.213489,Happy
7.425269,10.947011,0.941477,0.885593,0.206885,0.445697,0.728164,7.425269,Happy
4.758381,7.6139,0.539075,0.600127,0.117861,0.706766,0.516907,4.758381,Neutral
5.533552,10.094557,0.927811,0.782806,-0.04189,0.702017,0.640658,5.533552,Neutral
3.461913,8.492067,0.504608,0.448271,0.035887,0.685237,0.363019,3.461913,Sad
5.048648,9.732905,0.837685,0.800121,0.068218,0.956885,0.576348,5.048648,Neutral
4.6835,7.941465,0.756299,0.611876,-0.037322,0.879248,0.668863,4.6835,Neutral
6.733068,11.15244,0.826061,0.951328,0.149668,0.798496,0.69667,6.733068,Happy
4.114664,7.576494,0.746601,0.49484,-0.01499,0.91759,0.7173,4.114664,Neutral
4.772307,8.470888,0.856508,0.668931,0.049624,0.727364,0.737157,4.772307,Neutral
4.568619,7.475902,0.812828,0.577934,-0.060209,0.848459,0.623279,4.568619,Neutral
4.961657,8.980633,0.658527,0.891019,0.091125,0.706029,0.675265,4.961657,Neutral
5.204454,9.497471,0.788308,0.689988,-0.168569,0.858651,0.658233,5.204454,Neutral
4.885073,9.241709,0.618551,0.577938,-0.131715,0.749143,0.47718,4.885073,Neutral
5.887052,9.4793,0.929032,0.748504,0.001532,0.798496,0.559697,5.887052,Neutral
7.442546,9.843951,0.759138,0.738717,-0.171333,0.614747,0.749587,7.442546,Happy
3.33299,7.554026,0.665131,0.910736,0.021646,0.445697,0.7146,3.33299,Sad
4.740893,7.654473,0.683102,0.677547,-0.006531,0.729397,0.656233,4.740893,Neutral
5.304265,8.700611,0.815026,0.834134,-0.082831,0.83787,0.480907,5.304265,Neutral
6.468387,10.09075,0.901776,0.747498,-0.153442,0.816546,0.744064,6.468387,Happy
5.431614,9.380593,0.878161,0.862979,-0.057925,0.80591,0.708646,5.431614,Neutral
4.267933,9.373141,0.804798,0.867936,0.291339,0.790627,0.784852,4.267933,Neutral
6.425144,9.33419,0.842511,0.84119,0.2417,0.920297,0.6116,6.425144,Happy
5.577263,9.393927,0.798418,0.802269,-0.095052,0.88373,0.743744,5.577263,Neutral
5.514287,9.940362,0.903786,0.784852,-0.220892,0.822704,0.655473,5.514287,Neutral
4.113549,8.782784,0.504608,0.919209,0.018997,0.755618,0.435327,4.113549,Neutral
5.386025,9.977386,0.831625,0.694162,-0.111129,0.819997,0.546632,5.386025,Neutral
5.607262,10.224949,0.876468,0.644434,-0.242181,0.670911,0.393167,5.607262,Neutral
4.141327,7.367519,0.504608,0.36033,-0.017088,0.87361,0.597517,4.141327,Neutral
6.866063,10.952468,0.885089,0.848822,0.014524,0.445697,0.718199,6.866063,Happy
5.578743,10.163019,0.896151,0.730874,-0.150598,0.86159,0.650564,5.578743,Neutral
3.306797,8.123367,0.637894,0.81104,0.074466,0.831956,0.673511,3.306797,Sad
6.518746,10.2059,0.862839,0.775392,0.075747,0.899957,0.826688,6.518746,Happy
4.501331,7.150552,0.58693,0.792575,0.024287,0.740087,0.786504,4.501331,Neutral
7.354225,10.75419,0.937857,0.936448,0.095452,0.445697,0.708862,7.354225,Happy
7.314341,10.846056,0.935582,0.951182,0.084171,0.445697,0.717196,7.314341,Happy
6.136096,9.365731,0.903956,0.569962,-0.190795,0.826535,0.796722,6.136096,Happy
5.219568,8.558157,0.804767,0.797691,0.038763,0.904707,0.745246,5.219568,Neutral
5.264677,9.988946,0.953579,0.54248,-0.053623,0.945731,0.585977,5.264677,Neutral
6.648499,9.382963,0.848839,0.840117,0.258138,0.842379,0.578284,6.648499,Happy
6.531402,11.26692,0.864162,0.846185,-0.024227,0.445697,0.527337,6.531402,Happy
3.511781,7.80467,0.789705,0.716314,-0.127022,0.914951,0.707126,3.511781,Sad
4.879911,8.62595,0.775171,0.873605,-0.001254,0.804578,0.791431,4.879911,Neutral
4.646608,8.598372,0.782169,0.541583,-0.163478,0.730194,0.559733,4.646608,Neutral
6.112745,10.697208,0.810741,0.717086,-0.033209,0.685115,0.566271,6.112745,Happy
7.572137,11.116344,0.938334,0.927802,0.101599,0.445697,0.794054,7.572137,Happy
4.775317,8.97889,0.861746,0.431468,-0.197963,0.85434,0.50447,4.775317,Neutral
2.633753,9.531791,0.5466,0.551601,-0.138668,0.883977,0.352249,2.633753,Sad
6.69279,11.077562,0.900262,0.73564,0.189065,0.701128,0.711596,6.69279,Happy
7.504193,10.996293,0.91567,0.922739,0.089434,0.445697,0.757006,7.504193,Happy
6.018895,8.84689,0.780819,0.86238,-0.019002,0.839701,0.699352,6.018895,Happy
5.14412,9.678953,0.821936,0.927356,-0.178124,0.798496,0.760267,5.14412,Neutral
5.78783,9.396967,0.951336,0.71706,0.210719,0.846958,0.550039,5.78783,Neutral
5.480425,8.658332,0.80456,0.888625,0.179591,0.789238,0.623607,5.480425,Neutral
5.154522,9.608728,0.81943,0.460575,-0.13636,0.951668,0.447128,5.154522,Neutral
4.493915,7.308547,0.62951,0.719753,0.038619,0.834177,0.608363,4.493915,Neutral
7.076658,9.998219,0.901608,0.910026,-0.049202,0.750561,0.793032,7.076658,Happy
6.139825,9.041951,0.79366,0.799847,-0.19159,0.797312,0.742408,6.139825,Happy
4.097436,7.342779,0.56986,0.829036,-0.041766,0.445697,0.607516,4.097436,Neutral
6.418504,10.39007,0.951164,0.741533,0.042495,0.895547,0.691568,6.418504,Happy
5.801368,9.491739,0.842315,0.844445,-0.156639,0.86005,0.577719,5.801368,Neutral
6.227321,10.798135,0.875747,0.905859,0.128365,0.798496,0.754333,6.227321,Happy
4.006897,7.647007,0.832056,0.577453,0.209359,0.886998,0.64121,4.006897,Neutral
4.617001,8.010487,0.701535,0.719533,-0.117392,0.76549,0.70988,4.617001,Neutral
5.175279,9.110596,0.805271,0.638497,-0.072003,0.798496,0.66342,5.175279,Neutral
4.61885,8.434075,0.675932,0.817757,0.300404,0.79437,0.727641,4.61885,Neutral
5.382563,9.884036,0.892998,0.856448,-0.255246,0.844568,0.594705,5.382563,Neutral
6.325063,8.98665,0.826859,0.71557,-0.156039,0.771751,0.801008,6.325063,Happy
4.846295,8.910974,0.748287,0.853072,-0.097941,0.798496,0.705133,4.846295,Neutral
4.234646,7.042164,0.682828,0.701927,-0.020275,0.814494,0.646427,4.234646,Neutral
5.36491,9.493892,0.710115,0.753671,0.001559,0.891359,0.563486,5.36491,Neutral
5.269676,9.42608,0.884686,0.784273,0.120844,0.945669,0.628791,5.269676,Neutral
4.34832,9.350627,0.722551,0.551027,-0.209387,0.901462,0.526853,4.34832,Neutral
5.125025,10.084578,0.851195,0.563812,-0.043768,0.894979,0.588139,5.125025,Neutral
5.820908,10.173645,0.909822,0.662206,-0.098623,0.934274,0.549708,5.820908,Neutral
4.90776,9.502946,0.859655,0.694853,-0.145623,0.835795,0.584111,4.90776,Neutral
4.223846,8.229056,0.752064,0.807971,0.402781,0.633305,0.729089,4.223846,Neutral
3.476027,7.998597,0.629427,0.507845,-0.082095,0.838116,0.626087,3.476027,Sad
5.433173,9.380879,0.816925,0.884856,0.402781,0.84508,0.798547,5.433173,Neutral
6.296223,9.807748,0.923861,0.825049,-0.131027,0.543948,0.72202,6.296223,Happy
4.486835,8.562576,0.608396,0.763992,0.006979,0.742719,0.517666,4.486835,Neutral
5.892069,9.452811,0.822743,0.764267,-0.18032,0.883991,0.755064,5.892069,Neutral
6.830125,11.180142,0.952943,0.892277,0.225985,0.445697,0.748266,6.830125,Happy
4.325472,9.357068,0.709218,0.610987,-0.17776,0.921421,0.515989,4.325472,Neutral
2.694303,7.630801,0.507516,0.373536,-0.094552,0.927606,0.384561,2.694303,Sad
6.017472,9.231747,0.839906,0.595241,-0.094334,0.943119,0.555982,6.017472,Happy
4.214704,7.087327,0.717583,0.915481,-0.012671,0.445697,0.700727,4.214704,Neutral
4.2918,8.104196,0.696716,0.580257,-0.079203,0.945003,0.612912,4.2918,Neutral
5.248954,9.373053,0.787652,0.411937,0.228937,0.97634,0.490835,5.248954,Neutral
4.149043,8.528329,0.681909,0.572888,-0.076885,0.586451,0.732086,4.149043,Neutral
5.864812,10.208746,0.853755,0.749966,0.055555,0.733435,0.616145,5.864812,Neutral
5.289958,9.59296,0.792831,0.774668,-0.065359,0.831331,0.751658,5.289958,Neutral
6.356393,10.772983,0.867848,0.854922,-0.198484,0.798496,0.695533,6.356393,Happy
6.159853,9.431037,0.887639,0.864866,0.207568,0.84595,0.54929,6.159853,Happy
3.55061,7.311225,0.673088,0.487008,-0.058006,0.85359,0.587817,3.55061,Sad
4.238982,7.700154,0.57893,0.695722,0.002446,0.713181,0.59397,4.238982,Neutral
6.909711,10.705389,0.931542,0.927341,0.170256,0.5952,0.66613,6.909711,Happy
5.096354,10.251414,0.812141,0.37261,-0.309576,0.958909,0.544411,5.096354,Neutral
5.491245,9.571391,0.796278,0.703206,0.142428,0.945177,0.558135,5.491245,Neutral
5.820058,9.339297,0.931005,0.748207,0.188301,0.773659,0.84925,5.820058,Neutral
4.493598,9.434422,0.810538,0.4394,0.072807,0.869546,0.558356,4.493598,Neutral
4.608658,7.181249,0.637947,0.766963,0.029012,0.798496,0.747266,4.608658,Neutral
5.969754,10.342989,0.935501,0.697935,-0.200371,0.789227,0.537305,5.969754,Neutral
7.588607,10.848934,0.964708,0.920255,0.208897,0.445697,0.825601,7.588607,Happy
5.157688,10.310381,0.867181,0.788033,-0.124258,0.946257,0.664724,5.157688,Neutral
5.709175,9.499893,0.797035,0.840186,-0.090607,0.807964,0.758543,5.709175,Neutral
5.959362,10.585817,0.923688,0.821417,-0.153921,0.650498,0.718607,5.959362,Neutral
2.888112,9.502946,0.532152,0.439919,-0.218454,0.785318,0.593741,2.888112,Sad
6.516527,10.646518,0.912656,0.650009,-0.026956,0.887825,0.597976,6.516527,Happy
5.24109,9.314875,0.777896,0.804724,-0.163063,0.798496,0.717136,5.24109,Neutral
4.632468,7.363131,0.570835,0.52661,0.057103,0.943554,0.569266,4.632468,Neutral
6.064098,10.523646,0.917578,0.780266,-0.257844,0.782501,0.56805,6.064098,Happy
7.249285,10.940798,0.925397,0.792256,0.267717,0.746894,0.776116,7.249285,Happy
5.003544,7.10451,0.676959,0.831362,0.021141,0.728855,0.79381,5.003544,Neutral
4.769377,8.12233,0.739355,0.629223,-0.080009,0.804779,0.72418,4.769377,Neutral
5.910116,10.653787,0.842273,0.776992,-0.221993,0.5936,0.63761,5.910116,Neutral
6.833755,11.212694,0.920632,0.866892,0.287093,0.445697,0.587674,6.833755,Happy
5.518847,9.137563,0.798696,0.638375,-0.08414,0.880334,0.757985,5.518847,Neutral
4.861554,10.256719,0.85673,0.510386,-0.119459,0.774417,0.331563,4.861554,Neutral
5.652626,9.518539,0.892487,0.876053,0.017432,0.881786,0.790479,5.652626,Neutral
4.837561,9.939859,0.926036,0.700266,-0.176851,0.935988,0.544566,4.837561,Neutral
5.824557,9.313336,0.764072,0.703001,-0.084398,0.866838,0.705467,5.824557,Neutral
5.022758,9.973151,0.752607,0.650402,-0.147938,0.964043,0.500531,5.022758,Neutral
5.392012,8.543318,0.679386,0.735712,-0.02116,0.799271,0.663476,5.392012,Neutral
4.472397,9.391795,0.672725,0.76955,-0.118607,0.798496,0.543452,4.472397,Neutral
5.197575,9.892906,0.913315,0.854759,0.01345,0.798496,0.66342,5.197575,Neutral
4.460158,8.39525,0.87717,0.745456,0.004562,0.844391,0.780207,4.460158,Neutral
4.851185,9.502946,0.831445,0.707762,-0.2002,0.808127,0.579646,4.851185,Neutral
3.498937,9.573143,0.768303,0.851695,-0.245929,0.729172,0.657055,3.498937,Sad
3.635283,7.307292,0.557914,0.757269,-0.013746,0.740277,0.550895,3.635283,Sad
6.454821,9.107535,0.764391,0.877391,-0.116359,0.681576,0.826422,6.454821,Happy
6.322121,10.092092,0.817616,0.674594,0.218352,0.837892,0.732743,6.322121,Happy
4.348921,9.370765,0.559166,0.722128,-0.259676,0.445697,0.467082,4.348921,Neutral
4.930058,9.353609,0.766224,0.781496,-0.133647,0.709403,0.6557,4.930058,Neutral
3.985916,8.437418,0.687449,0.852016,-0.042844,0.945436,0.674785,3.985916,Sad
5.835483,10.074108,0.88901,0.781591,-0.235037,0.819989,0.629011,5.835483,Neutral
5.960716,9.343485,0.785201,0.825275,-0.089326,0.729979,0.766601,5.960716,Neutral
5.098814,10.008125,0.923853,0.724336,-0.182064,0.952014,0.55391,5.098814,Neutral
7.447926,10.716029,0.947801,0.929862,0.10524,0.445697,0.736426,7.447926,Happy
6.520872,11.089293,0.860503,0.721453,0.184887,0.721701,0.706368,6.520872,Happy
4.035561,7.4157,0.773104,0.586581,-0.038498,0.767335,0.564608,4.035561,Neutral
5.063987,7.704949,0.700901,0.815955,0.00965,0.723377,0.487899,5.063987,Neutral
6.5827,10.65403,0.943929,0.789121,0.120388,0.69927,0.694246,6.5827,Happy
4.730263,7.918079,0.624418,0.716994,0.050563,0.890299,0.706577,4.730263,Neutral
7.294604,11.119326,0.926571,0.939023,0.182446,0.445697,0.75871,7.294604,Happy
5.076226,8.233675,0.806987,0.925082,0.402781,0.687814,0.789512,5.076226,Neutral
5.839519,9.365584,0.848942,0.879128,-0.173022,0.733589,0.793201,5.839519,Neutral
5.430833,8.938013,0.821299,0.907596,-0.075892,0.791962,0.807434,5.430833,Neutral
5.962872,10.433339,0.921752,0.86069,0.343095,0.798496,0.638695,5.962872,Neutral
3.826268,7.459545,0.821656,0.43111,-0.063465,0.904757,0.668662,3.826268,Sad
4.748284,7.760578,0.786708,0.413321,0.302675,0.890811,0.501775,4.748284,Neutral
7.040731,11.188722,0.958144,0.874589,0.168811,0.445697,0.744258,7.040731,Happy
5.612785,9.210034,0.811914,0.756706,-0.065505,0.880594,0.744029,5.612785,Neutral
5.464015,8.181799,0.879823,0.784301,-0.053821,0.490029,0.663063,5.464015,Neutral
6.943701,11.042457,0.916691,0.836139,0.138237,0.706716,0.755091,6.943701,Happy
6.065039,10.292015,0.876748,0.661166,-0.145133,0.886361,0.643605,6.065039,Happy
4.560495,8.696139,0.747011,0.653488,-0.162765,0.798496,0.657659,4.560495,Neutral
4.995318,9.521728,0.686365,0.777351,-0.103325,0.914284,0.548189,4.995318,Neutral
4.381415,7.308839,0.818403,0.545556,-0.065021,0.8971,0.51602,4.381415,Neutral
5.053664,9.666482,0.750374,0.787285,0.127252,0.877421,0.541942,5.053664,Neutral
5.435658,8.390194,0.551683,0.543139,0.131319,0.676928,0.475317,5.435658,Neutral
4.946978,8.839255,0.770951,0.713171,0.34278,0.91512,0.715401,4.946978,Neutral
6.115438,9.35771,0.842352,0.846336,-0.021062,0.774084,0.806852,6.115438,Happy
7.034696,10.839533,0.941673,0.853777,0.152756,0.545217,0.710772,7.034696,Happy
4.499217,8.541788,0.705556,0.901471,-0.058902,0.701421,0.432965,4.499217,Neutral
7.683359,10.822057,0.938892,0.949336,0.257663,0.445697,0.781799,7.683359,Happy
4.292033,9.151368,0.720771,0.75442,-0.143366,0.651288,0.518384,4.292033,Neutral
4.701762,9.457587,0.882726,0.715312,-0.086625,0.885005,0.548534,4.701762,Neutral
5.539328,9.383053,0.877919,0.759565,-0.15513,0.798496,0.550934,5.539328,Neutral
6.260522,10.424976,0.941263,0.753177,-0.135729,0.825239,0.646765,6.260522,Happy
6.918055,10.667609,0.936884,0.905278,0.341073,0.568043,0.718913,6.918055,Happy
6.591604,11.62518,0.857351,0.904687,0.000245,0.798496,0.660717,6.591604,Happy
6.165134,10.801981,0.847745,0.884182,0.076864,0.798496,0.66342,6.165134,Happy
7.286805,10.857998,0.914017,0.934582,0.165284,0.445697,0.756172,7.286805,Happy
5.812401,9.858455,0.880259,0.647185,-0.054184,0.681509,0.575067,5.812401,Neutral
6.574412,10.722309,0.912292,0.684297,0.107816,0.922197,0.649948,6.574412,Happy
7.294473,10.577436,0.94827,0.833786,-0.155408,0.68321,0.649402,7.294473,Happy
4.550648,9.337964,0.759477,0.63183,-0.131339,0.862905,0.540751,4.550648,Neutral
5.700523,10.713812,0.904143,0.895931,0.031081,0.506104,0.707422,5.700523,Neutral
4.709746,8.313641,0.735179,0.64914,0.08046,0.870749,0.77153,4.709746,Neutral
6.492156,9.148202,0.772381,0.914063,-0.115819,0.621097,0.822725,6.492156,Happy
6.095349,8.646821,0.848263,0.90498,0.019752,0.674669,0.798929,6.095349,Happy
5.340854,9.383312,0.748588,0.704529,-0.113048,0.798496,0.565026,5.340854,Neutral
5.363928,10.274959,0.889455,0.696826,-0.197209,0.792853,0.627043,5.363928,Neutral
5.740501,10.033944,0.887036,0.798144,-0.041639,0.768954,0.724696,5.740501,Neutral
4.509824,8.502156,0.637118,0.744807,-0.137462,0.832714,0.601303,4.509824,Neutral
5.568624,8.993698,0.79781,0.861731,-0.058088,0.812174,0.721002,5.568624,Neutral
5.055322,9.167409,0.852073,0.673939,-0.112721,0.873002,0.634757,5.055322,Neutral
5.171971,9.716663,0.741708,0.59675,0.065664,0.888953,0.524465,5.171971,Neutral
4.844574,8.025839,0.567039,0.412588,0.194369,0.68196,0.550258,4.844574,Neutral
6.138412,9.330129,0.893707,0.785866,-0.045972,0.859761,0.774424,6.138412,Happy
4.410633,8.424262,0.773826,0.906111,0.402781,0.646726,0.640498,4.410633,Neutral
6.980999,9.661139,0.898316,0.713814,-0.120651,0.710303,0.71796,6.980999,Happy
4.330945,9.513738,0.822771,0.827077,0.082873,0.84421,0.728681,4.330945,Neutral
4.428022,9.480632,0.734431,0.552174,-0.048856,0.843916,0.487668,4.428022,Neutral
5.649675,10.373771,0.937715,0.842771,-0.154942,0.639085,0.656823,5.649675,Neutral
5.17238,9.526557,0.860014,0.486627,-0.273148,0.929175,0.544517,5.17238,Neutral
5.311355,9.468799,0.879309,0.769904,0.166063,0.922351,0.57491,5.311355,Neutral
4.357618,8.334213,0.776923,0.79299,0.209296,0.85255,0.673485,4.357618,Neutral
7.473593,11.130105,0.949661,0.924997,0.172508,0.445697,0.733584,7.473593,Happy
5.589736,9.039873,0.847095,0.598485,-0.09287,0.929309,0.564043,5.589736,Neutral
6.452564,10.488027,0.95777,0.954201,-0.090335,0.445697,0.76169,6.452564,Happy
2.807855,7.312004,0.504608,0.36033,-0.078188,0.931986,0.397701,2.807855,Sad
7.066577,9.862485,0.93163,0.804109,-0.201091,0.743374,0.84357,7.066577,Happy
5.45503,9.727011,0.804549,0.552104,-0.212195,0.757207,0.510352,5.45503,Neutral
4.450775,9.517068,0.590495,0.820909,-0.249543,0.589632,0.495819,4.450775,Neutral
3.812191,8.014837,0.721343,0.528675,-0.003436,0.741182,0.664168,3.812191,Sad
2.982674,7.772318,0.668683,0.609981,-0.138422,0.829098,0.458002,2.982674,Sad
5.936821,10.458896,0.934487,0.903551,-0.060393,0.838474,0.597172,5.936821,Neutral
5.223117,9.757734,0.817632,0.546081,-0.231894,0.762384,0.509751,5.223117,Neutral
6.798177,10.639239,0.929353,0.884624,0.195548,0.490204,0.717481,6.798177,Happy
6.18905,10.60169,0.882246,0.62991,-0.034993,0.84585,0.682516,6.18905,Happy
4.029762,7.247148,0.55939,0.765569,-0.003856,0.445697,0.658405,4.029762,Neutral
5.968216,10.564522,0.905295,0.752832,-0.146315,0.692387,0.70842,5.968216,Neutral
5.970564,10.59199,0.811163,0.590956,0.020465,0.861816,0.583131,5.970564,Neutral
4.896158,7.957952,0.809826,0.852732,-0.006997,0.698431,0.586819,4.896158,Neutral
5.811629,9.379991,0.874062,0.859083,-0.058032,0.941439,0.698011,5.811629,Neutral
6.701571,11.636759,0.933605,0.932256,0.044371,0.445697,0.727878,6.701571,Happy
6.556921,10.741769,0.849571,0.775524,0.009543,0.557788,0.675797,6.556921,Happy
5.195619,9.380201,0.820366,0.692227,-0.22199,0.798496,0.709763,5.195619,Neutral
5.885433,9.452481,0.894327,0.863195,0.326442,0.934745,0.749905,5.885433,Neutral
6.48373,10.445425,0.877915,0.800421,-0.173837,0.896881,0.637772,6.48373,Happy
5.610003,9.967591,0.836032,0.819176,0.131366,0.890661,0.705523,5.610003,Neutral
7.242631,11.645395,0.902192,0.88393,-0.028108,0.445697,0.714694,7.242631,Happy
4.031197,9.593238,0.859478,0.791371,-0.098926,0.743074,0.626258,4.031197,Neutral
6.230173,10.585325,0.903158,0.755561,-0.038002,0.791269,0.601179,6.230173,Happy
5.625744,10.286963,0.935989,0.739301,-0.145356,0.931615,0.503806,5.625744,Neutral
6.300235,9.624429,0.906098,0.846933,0.375617,0.908612,0.732703,6.300235,Happy
4.355607,9.139777,0.774262,0.759419,-0.15597,0.714585,0.520557,4.355607,Neutral
4.845642,7.617357,0.864694,0.632978,-0.076607,0.8298,0.699491,4.845642,Neutral
6.091302,10.462528,0.932694,0.885618,-0.146617,0.620678,0.730265,6.091302,Happy
6.33601,10.059839,0.913802,0.897852,-0.103797,0.626582,0.742276,6.33601,Happy
5.464623,9.39701,0.941514,0.695547,0.047507,0.848502,0.524844,5.464623,Neutral
5.061862,9.625457,0.893198,0.856025,-0.07022,0.755288,0.695385,5.061862,Neutral
5.297873,8.740166,0.785262,0.72562,-0.095964,0.80142,0.723478,5.297873,Neutral
6.561444,10.031091,0.901898,0.904333,-0.085652,0.533495,0.788126,6.561444,Happy
4.808083,9.172545,0.814665,0.766262,-0.156084,0.798496,0.554432,4.808083,Neutral
6.473921,10.793255,0.889932,0.774268,-0.138459,0.798496,0.724946,6.473921,Happy
7.098012,10.815147,0.877929,0.906536,0.034659,0.798496,0.711386,7.098012,Happy
3.964543,9.325108,0.90944,0.430592,-0.038866,0.952473,0.531036,3.964543,Sad
5.595575,10.109937,0.796392,0.564373,-0.244269,0.972739,0.553552,5.595575,Neutral
5.248912,9.376658,0.806754,0.43667,-0.173977,0.699774,0.554529,5.248912,Neutral
6.228531,10.680941,0.831413,0.676587,-0.000566,0.821365,0.738164,6.228531,Happy
5.67909,9.729613,0.819338,0.819376,-0.179444,0.680709,0.574717,5.67909,Neutral
6.417824,11.434426,0.894493,0.864992,0.230171,0.445697,0.6729,6.417824,Happy
7.858107,10.779966,0.962155,0.937807,-0.133213,0.445697,0.748826,7.858107,Happy
4.68157,7.495286,0.856638,0.664718,-0.08117,0.828361,0.699366,4.68157,Neutral
7.160777,10.902137,0.926618,0.926379,0.146668,0.445697,0.738826,7.160777,Happy
5.158228,10.040624,0.908076,0.617115,-0.288982,0.953602,0.539513,5.158228,Neutral
5.694318,9.436188,0.818539,0.811778,-0.089895,0.879914,0.783769,5.694318,Neutral
4.778489,9.468036,0.8425,0.803485,-0.049984,0.768454,0.758137,4.778489,Neutral
5.013375,8.094369,0.780023,0.78776,0.003808,0.806394,0.675892,5.013375,Neutral
3.736952,6.872498,0.677166,0.750336,0.072594,0.754975,0.745854,3.736952,Sad
5.402427,8.440616,0.850716,0.755037,-0.090406,0.89956,0.595424,5.402427,Neutral
7.557783,10.90016,0.954452,0.948231,0.131896,0.445697,0.786008,7.557783,Happy
